"crack_rot [deg]","Freq [GHz]","dB(S(2,1)) []"
120,2.862,-81.9112284343334
120,2.868,-82.1020126521987
120,2.874,-82.2938174921032
120,2.88,-82.4861448223203
120,2.886,-82.6783438150905
120,2.892,-82.8695764474873
120,2.898,-83.0587762470682
120,2.904,-83.2445995874282
120,2.91,-83.4253691794484
120,2.916,-83.5990100579554
120,2.922,-83.7629794705757
120,2.928,-83.914193788284
120,2.934,-84.0489579952488
120,2.94,-84.1629064736939
120,2.946,-84.2509673934416
120,2.952,-84.30736627708
120,2.958,-84.3256857998598
120,2.964,-84.298996484842
120,2.97,-84.2200643296698
120,2.976,-84.0816251055927
120,2.982,-83.8766921939596
120,2.988,-83.5988403068007
120,2.994,-83.242389524307
120,3,-82.8024108646578
120,3.006,-82.2744885306065
120,3.012,-81.6541976742862
120,3.018,-80.9362731927903
120,3.024,-80.1134329640346
120,3.03,-79.1747541045301
120,3.036,-78.1033493703933
120,3.042,-76.8727786947421
120,3.048,-75.4409619332909
120,3.054,-73.7387781223081
120,3.06,-71.6463590390027
120,3.066,-68.9378933291177
120,3.072,-65.1431160348212
120,3.078,-59.50079176219
120,3.084,-58.4629611798948
120,3.09,-64.3936556811643
120,3.096,-68.5435118978754
120,3.102,-71.4921424664067
120,3.108,-73.783611105288
120,3.114,-75.6796636225941
120,3.12,-77.3204953172924
120,3.126,-78.7897281466493
120,3.132,-80.1417964592525
120,3.138,-81.414845318041
120,3.144,-82.6374343787661
120,3.15,-83.8323243239237
120,3.156,-85.0187683414166
120,3.162,-86.2139621015096
120,3.168,-87.4339308128153
120,3.174,-88.6938760216904
120,3.18,-90.0076984851692
120,3.186,-91.3858480857591
120,3.192,-92.8294634817673
120,3.198,-94.3164863670116
120,3.204,-95.7730001858968
120,3.21,-97.0306069568571
120,3.216,-97.8196206171005
120,3.222,-97.9122173312451
120,3.228,-97.3448222521326
120,3.234,-96.379253376369
120,3.24,-95.2704875401549
120,3.246,-94.1649220977557
120,3.252,-93.1244594796438
120,3.258,-92.1676644729212
120,3.264,-91.2946283420857
120,3.27,-90.4986620098943
120,3.276,-89.7712633721662
120,3.282,-89.1040785313802
120,3.288,-88.4895859241406
120,3.294,-87.9212562504721
120,3.3,-87.3935092665849
120,3.306,-86.9016025854719
120,3.312,-86.4415078851607
120,3.318,-86.0097957372297
120,3.324,-85.6035357544308
120,3.33,-85.2202127976657
120,3.336,-84.8576577440579
120,3.342,-84.5139906724146
120,3.348,-84.1875743287643
120,3.354,-83.8769759783681
120,3.36,-83.580936053336
120,3.366,-83.298342294539
120,3.372,-83.0282083378479
120,3.378,-82.7696559030628
120,3.384,-82.521899912488
120,3.39,-82.284236000825
120,3.396,-82.0560299850249
120,3.402,-81.836708947485
120,3.408,-81.6257536530977
120,3.414,-81.4226920739175
120,3.42,-81.2270938375703
120,3.426,-81.0385654493301
120,3.432,-80.8567461648552
120,3.438,-80.6813044123359
120,3.444,-80.5119346803699
120,3.45,-80.3483548021137
120,3.456,-80.1903035778417
120,3.462,-80.0375386875081
120,3.468,-79.8898348526667
120,3.474,-79.7469822135017
120,3.48,-79.6087848919994
120,3.486,-79.4750597166848
120,3.492,-79.3456350879909
120,3.498,-79.2203499663864
120,3.504,-79.0990529679443
120,3.51,-78.9816015541888
120,3.516,-78.8678613048756
120,3.522,-78.7577052639005
120,3.528,-78.6510133498401
120,3.534,-78.5476718237406
120,3.54,-78.4475728077239
120,3.546,-78.350613848797
120,3.552,-78.2566975229471
120,3.558,-78.1657310752134
120,3.564,-78.0776260919445
120,3.57,-77.9922982019008
120,3.576,-77.9096668032546
120,3.582,-77.8296548138804
120,3.588,-77.7521884426223
120,3.594,-77.6771969794878
120,3.6,-77.6046126029412
150,1.2,-86.0315509372201
150,1.206,-85.9688476100273
150,1.212,-85.920719887666
150,1.218,-85.8888316851731
150,1.224,-85.8748127677172
150,1.23,-85.8802086817749
150,1.236,-85.9064270225691
150,1.242,-85.9546834012077
150,1.248,-86.0259511497122
150,1.254,-86.1209190393731
150,1.26,-86.2399609559308
150,1.266,-86.3831205455333
150,1.272,-86.5501124204885
150,1.278,-86.7403398158074
150,1.284,-86.9529269086042
150,1.29,-87.1867626397955
150,1.296,-87.4405520204199
150,1.302,-87.7128706487497
150,1.308,-88.0022184656009
150,1.314,-88.3070694924574
150,1.32,-88.6259152420923
150,1.326,-88.9573004805545
150,1.332,-89.2998509095618
150,1.338,-89.6522930429577
150,1.344,-90.0134670380571
150,1.35,-90.382333522375
150,1.356,-90.7579755636174
150,1.362,-91.1395969113637
150,1.368,-91.5265175373925
150,1.374,-91.918167355997
150,1.38,-92.3140788444293
150,1.386,-92.7138791259967
150,1.392,-93.1172819356391
150,1.398,-93.5240797654073
150,1.404,-93.9341363863823
150,1.41,-94.3473798629567
150,1.416,-94.7637961123378
150,1.422,-95.1834230133506
150,1.428,-95.6063450306883
150,1.434,-96.0326882903601
150,1.44,-96.4626160161484
150,1.446,-96.896324212474
150,1.452,-97.3340374534014
150,1.458,-97.7760046077663
150,1.464,-98.2224942935475
150,1.47,-98.6737898072647
150,1.476,-99.1301832123921
150,1.482,-99.5919681897873
150,1.488,-100.059431147275
150,1.494,-100.532839948066
150,1.5,-101.012429441024
150,1.506,-101.498382752029
150,1.512,-101.990807017986
150,1.518,-102.489701910912
150,1.524,-102.994918916394
150,1.53,-103.506108926785
150,1.536,-104.022655351707
150,1.542,-104.543589772073
150,1.548,-105.067487416453
150,1.554,-105.592340839132
150,1.56,-106.115412780185
150,1.566,-106.633074201844
150,1.572,-107.140641990473
150,1.578,-107.632243601195
150,1.584,-108.100752589938
150,1.59,-108.537856216212
150,1.596,-108.934325941221
150,1.602,-109.280550150416
150,1.608,-109.567341139027
150,1.614,-109.786941266732
150,1.62,-109.934048167539
150,1.626,-110.00660789337
150,1.632,-110.006144973622
150,1.638,-109.937525030769
150,1.644,-109.808225440208
150,1.65,-109.627330614728
150,1.656,-109.404507223391
150,1.662,-109.149155487939
150,1.668,-108.869829136618
150,1.674,-108.573924033078
150,1.68,-108.267581266798
150,1.686,-107.955733902649
150,1.692,-107.64223374222
150,1.698,-107.330011137283
150,1.704,-107.021237999469
150,1.71,-106.717477672546
150,1.716,-106.419814510325
150,1.722,-106.128961526173
150,1.728,-105.845347415192
150,1.734,-105.56918554882
150,1.74,-105.300527900473
150,1.746,-105.039306733757
150,1.752,-104.785366543808
150,1.758,-104.538488337966
150,1.764,-104.298407950305
150,1.77,-104.06482973867
150,1.776,-103.837436722866
150,1.782,-103.615897987111
150,1.788,-103.399873982523
150,1.794,-103.189020218395
150,1.8,-102.982989716808
150,1.806,-102.781434516907
150,1.812,-102.584006447343
150,1.818,-102.390357333468
150,1.824,-102.200138766152
150,1.83,-102.013001528879
150,1.836,-101.828594756864
150,1.842,-101.646564884634
150,1.848,-101.466554425645
150,1.854,-101.288200618062
150,1.86,-101.111133964074
150,1.866,-100.9349766856
150,1.872,-100.759341116475
150,1.878,-100.58382804989
150,1.884,-100.408025059849
150,1.89,-100.231504816399
150,1.896,-100.053823416297
150,1.902,-99.8745187534354
150,1.908,-99.6931089565743
150,1.914,-99.5090909255541
150,1.92,-99.3219390009443
150,1.926,-99.1311038057255
150,1.932,-98.9360113007646
150,1.938,-98.7360620980531
150,1.944,-98.5306310764493
150,1.95,-98.3190673433668
150,1.956,-98.1006945818739
150,1.962,-97.8748118152846
150,1.968,-97.6406946099448
150,1.974,-97.3975967209431
150,1.98,-97.1447521645746
150,1.986,-96.8813776754016
150,1.992,-96.606675474995
150,1.998,-96.3198362444841
150,2.004,-96.0200421550971
150,2.01,-95.7064697714102
150,2.016,-95.3782926029624
150,2.022,-95.0346830432323
150,2.028,-94.6748134026271
150,2.034,-94.2978557155173
150,2.04,-93.902979981099
150,2.046,-93.4893504833033
150,2.052,-93.0561198239637
150,2.058,-92.6024202919429
150,2.064,-92.1273521729246
150,2.07,-91.6299685718999
150,2.076,-91.1092562626942
150,2.082,-90.564111983255
150,2.088,-89.993313446096
150,2.094,-89.3954841105662
150,2.1,-88.7690504424426
150,2.106,-88.1121899341288
150,2.112,-87.4227675322894
150,2.118,-86.6982572621662
150,2.124,-85.9356446769095
150,2.13,-85.1313042135364
150,2.136,-84.280843538172
150,2.142,-83.3789045480675
150,2.148,-82.4189082574423
150,2.154,-81.3927297848257
150,2.16,-80.2902945973796
150,2.166,-79.099111314383
150,2.172,-77.8038383721048
150,2.178,-76.3862358161296
150,2.184,-74.8266224308794
150,2.19,-73.1102710705005
150,2.196,-71.248843968088
150,2.202,-69.3423437510678
150,2.208,-67.7091842615063
150,2.214,-66.9272646723734
150,2.22,-67.3138975471207
150,2.226,-68.4610114829377
150,2.232,-69.8137008633133
150,2.238,-71.0956102162961
150,2.244,-72.2263872704715
150,2.25,-73.2005549221922
150,2.256,-74.034011475873
150,2.262,-74.7459701258406
150,2.268,-75.3536807794826
150,2.274,-75.8712991201584
150,2.28,-76.3099941798933
150,2.286,-76.6783473085735
150,2.292,-76.9827459058785
150,2.298,-77.2276888561652
150,2.304,-77.4159876579188
150,2.31,-77.5488643751865
150,2.316,-77.6259472295768
150,2.322,-77.6451574960735
150,2.328,-77.6024700037451
150,2.334,-77.4915130644117
150,2.34,-77.302948374403
150,2.346,-77.0235294264193
150,2.352,-76.6346613683163
150,2.358,-76.1101380675873
150,2.364,-75.4124214066564
150,2.37,-74.4861117016462
150,2.376,-73.2454345269671
150,2.382,-71.5473288056178
150,2.388,-69.124169567703
150,2.394,-65.3802054312758
150,2.4,-58.8104836932878
150,2.406,-57.8274917553737
150,2.412,-65.0915785588808
150,2.418,-69.3105051446408
150,2.424,-72.0666039684223
150,2.43,-74.0270493723858
150,2.436,-75.4851009160785
150,2.442,-76.5970479384652
150,2.448,-77.4579603692749
150,2.454,-78.1308917523989
150,2.46,-78.66003189045
150,2.466,-79.0774502669044
150,2.472,-79.4069527030876
150,2.478,-79.666487602204
150,2.484,-79.8697457510441
150,2.49,-80.0272707582693
150,2.496,-80.1472517419423
150,2.502,-80.236099668076
150,2.508,-80.2988717116829
150,2.514,-80.3395866879983
150,2.52,-80.3614613584291
150,2.526,-80.3670887109793
150,2.532,-80.3585733689021
150,2.538,-80.3376351188347
150,2.544,-80.3056885901859
150,2.55,-80.2639049918731
150,2.556,-80.213260274575
150,2.562,-80.154572967505
150,2.568,-80.0885341201069
150,2.574,-80.0157311774115
150,2.58,-79.9366671734755
150,2.586,-79.8517762976538
150,2.592,-79.7614366427229
150,2.598,-79.6659807598577
150,2.604,-79.5657045070696
150,2.61,-79.460874573196
150,2.616,-79.35173498028
150,2.622,-79.2385128068641
150,2.628,-79.1214233286321
150,2.634,-79.0006747374492
150,2.64,-78.8764725724921
150,2.646,-78.7490239757695
150,2.652,-78.6185418672624
150,2.658,-78.485249120818
150,2.664,-78.3493828096498
150,2.67,-78.2111985787622
150,2.676,-78.0709751898117
150,2.682,-77.9290192707984
150,2.688,-77.7856702874608
150,2.694,-77.6413057341677
150,2.7,-77.4963465182398
150,2.706,-77.3512624817559
150,2.712,-77.2065779678269
150,2.718,-77.0628772931104
150,2.724,-76.920809934509
150,2.73,-76.7810951758695
150,2.736,-76.6445258916637
150,2.742,-76.5119710724571
150,2.748,-76.3843766272289
150,2.754,-76.2627639389453
150,2.76,-76.1482256140435
150,2.766,-76.0419178684315
150,2.772,-75.9450490489228
150,2.778,-75.8588639161515
150,2.784,-75.7846235257391
150,2.79,-75.7235808433938
150,2.796,-75.676952608102
150,2.802,-75.6458883895342
150,2.808,-75.6314382259582
150,2.814,-75.6345206154758
150,2.82,-75.6558928959945
150,2.826,-75.6961261226639
150,2.832,-75.7555863912751
150,2.838,-75.8344241537268
150,2.844,-75.932572462134
150,2.85,-76.0497543376598
150,2.856,-76.1854986923567
150,2.862,-76.3391635467482
150,2.868,-76.5099647745927
150,2.874,-76.6970083255772
150,2.88,-76.8993238390606
150,2.886,-77.1158977391653
150,2.892,-77.3457042364875
150,2.898,-77.5877330846205
150,2.904,-77.8410133831411
150,2.91,-78.1046331284678
150,2.916,-78.3777545543823
150,2.922,-78.6596255579519
150,2.928,-78.949587672469
150,2.934,-79.2470811356668
150,2.94,-79.5516476232545
150,2.946,-79.862931190483
150,2.952,-80.1806779021844
150,2.958,-80.5047345452813
150,2.964,-80.8350467134812
150,2.97,-81.1716564330616
150,2.976,-81.5146993570162
150,2.982,-81.8644013815
150,2.988,-82.2210743142086
150,2.994,-82.5851099182538
150,3,-82.9569712197414
150,3.006,-83.3371793301748
150,3.012,-83.7262930861956
150,3.018,-84.1248773836785
150,3.024,-84.5334539350824
150,3.03,-84.952424952535
150,3.036,-85.3819554652256
150,3.042,-85.8217930138906
150,3.048,-86.2709937648072
150,3.054,-86.727511663843
150,3.06,-87.1875941342867
150,3.066,-87.6449213983006
150,3.072,-88.0894461787548
150,3.078,-88.5059777964628
150,3.084,-88.8727782650903
150,3.09,-89.1608608968313
150,3.096,-89.3352206549272
150,3.102,-89.3593854296905
150,3.108,-89.2035283958316
150,3.114,-88.853615964619
150,3.12,-88.3167539715151
150,3.126,-87.6193747426624
150,3.132,-86.7997778411567
150,3.138,-85.8998594432465
150,3.144,-84.9598259897495
150,3.15,-84.0166253441979
150,3.156,-83.1047715701629
150,3.162,-82.2577344841358
150,3.168,-81.5083161537524
150,3.174,-80.8869714170713
150,3.18,-80.4179764503301
150,3.186,-80.1147649643892
150,3.192,-79.9768669678712
150,3.198,-79.9904468005592
150,3.204,-80.1323683327091
150,3.21,-80.3757536653173
150,3.216,-80.694745630945
150,3.222,-81.0673348118813
150,3.228,-81.4763431698468
150,3.234,-81.909221551623
150,3.24,-82.3573098251728
150,3.246,-82.8149811719064
150,3.252,-83.278875797212
150,3.258,-83.7472925177663
150,3.264,-84.2197392818774
150,3.27,-84.6966184347936
150,3.276,-85.1790180547791
150,3.282,-85.668584586941
150,3.288,-86.1674583390884
150,3.294,-86.6782598054241
150,3.3,-87.2041206270416
150,3.306,-87.7487584613092
150,3.312,-88.3166006973118
150,3.318,-88.9129687335745
150,3.324,-89.5443438264191
150,3.33,-90.218749630728
150,3.336,-90.9463095875558
150,3.342,-91.7400769804994
150,3.348,-92.6173070380221
150,3.354,-93.601475388736
150,3.36,-94.7256128637469
150,3.366,-96.0380692650173
150,3.372,-97.6129323546118
150,3.378,-99.569286611172
150,3.384,-102.10244801917
150,3.39,-105.460149286423
150,3.396,-108.855631559248
150,3.402,-107.408547218911
150,3.408,-103.224641009804
150,3.414,-99.7398965770694
150,3.42,-96.9833176261793
150,3.426,-94.7056161808651
150,3.432,-92.7428410057425
150,3.438,-90.9936133475618
150,3.444,-89.3920904090433
150,3.45,-87.8927199407942
150,3.456,-86.4618729714762
150,3.462,-85.0730104924856
150,3.468,-83.703672237528
150,3.474,-82.3334077004614
150,3.48,-80.942165236472
150,3.486,-79.5088443533656
150,3.492,-78.0098176483901
150,3.498,-76.4173359660358
150,3.504,-74.6980337025446
150,3.51,-72.812897844306
150,3.516,-70.7245290551413
150,3.522,-68.4345788022422
150,3.528,-66.1273996347536
150,3.534,-64.5005738545725
150,3.54,-64.5318408994297
150,3.546,-65.9449096724253
150,3.552,-67.7170527699412
150,3.558,-69.3627269926404
150,3.564,-70.7859856022933
150,3.57,-72.0035989508174
150,3.576,-73.051692253915
150,3.582,-73.9633965740156
150,3.588,-74.7652053694292
150,3.594,-75.4776118325622
150,3.6,-76.1164222894953
180,1.2,-86.4333567822306
180,1.206,-86.6085364620625
180,1.212,-86.7880794259406
180,1.218,-86.9720513864065
180,1.224,-87.1605197923181
180,1.23,-87.3535541173327
180,1.236,-87.5512261715065
180,1.242,-87.7536104369183
180,1.248,-87.9607844283376
180,1.254,-88.1728290800826
180,1.26,-88.3898291603684
180,1.266,-88.6118737146155
180,1.272,-88.8390565393865
180,1.278,-89.0714766888385
180,1.284,-89.3092390158194
180,1.29,-89.5524547499944
180,1.296,-89.8012421156742
180,1.302,-90.0557269923029
180,1.308,-90.3160436208664
180,1.314,-90.5823353597776
180,1.32,-90.8547554940734
180,1.326,-91.1334681020034
180,1.332,-91.4186489832655
180,1.338,-91.7104866532193
180,1.344,-92.0091834073172
180,1.35,-92.3149564596702
180,1.356,-92.6280391589887
180,1.362,-92.9486822839667
180,1.368,-93.2771554182936
180,1.374,-93.6137484025857
180,1.38,-93.9587728562194
180,1.386,-94.3125637557416
180,1.392,-94.6754810474141
180,1.398,-95.0479112583884
180,1.404,-95.4302690523948
180,1.41,-95.8229986493969
180,1.416,-96.2265749912093
180,1.422,-96.6415044820434
180,1.428,-97.0683250578629
180,1.434,-97.5076052320947
180,1.44,-97.9599416145382
180,1.446,-98.4259541866458
180,1.452,-98.9062783133765
180,1.458,-99.4015520426354
180,1.464,-99.9123966368493
180,1.47,-100.439387428606
180,1.476,-100.983010904435
180,1.482,-101.543602291287
180,1.488,-102.121255742239
180,1.494,-102.715696434172
180,1.5,-103.326100614009
180,1.506,-103.950846407777
180,1.512,-104.587176533137
180,1.518,-105.2307572807
180,1.524,-105.875132774991
180,1.53,-106.511110458616
180,1.536,-107.126186968297
180,1.542,-107.704241198768
180,1.548,-108.225860801623
180,1.554,-108.669737071105
180,1.56,-109.015385991289
180,1.566,-109.24688432734
180,1.572,-109.356506082132
180,1.578,-109.346716453074
180,1.584,-109.229533167748
180,1.59,-109.023582224574
180,1.596,-108.750230828484
180,1.602,-108.430236042419
180,1.608,-108.081648960912
180,1.614,-107.718970127552
180,1.62,-107.353172387002
180,1.626,-106.992169875065
180,1.632,-106.64143099718
180,1.638,-106.304568802212
180,1.644,-105.983839164524
180,1.65,-105.680531722931
180,1.656,-105.395263404026
180,1.662,-105.128192591736
180,1.668,-104.879172353652
180,1.674,-104.647858456881
180,1.68,-104.433784542988
180,1.686,-104.236413748253
180,1.692,-104.055173550256
180,1.698,-103.88947870634
180,1.704,-103.738745733658
180,1.71,-103.602401353891
180,1.716,-103.479886589057
180,1.722,-103.370657668334
180,1.728,-103.274184529514
180,1.734,-103.189947428523
180,1.74,-103.117431975241
180,1.746,-103.05612277151
180,1.752,-103.005495723015
180,1.758,-102.965009020753
180,1.764,-102.934092734679
180,1.77,-102.912136929484
180,1.776,-102.898478201363
180,1.782,-102.892384548979
180,1.788,-102.893038538813
180,1.794,-102.899518815087
180,1.8,-102.910780150977
180,1.806,-102.925632457021
180,1.812,-102.942719470709
180,1.818,-102.960498261727
180,1.824,-102.977221203363
180,1.83,-102.990922665743
180,1.836,-102.999413330798
180,1.842,-103.000285613308
180,1.848,-102.990934037213
180,1.854,-102.968594340609
180,1.86,-102.930404309221
180,1.866,-102.873487635804
180,1.872,-102.795059371965
180,1.878,-102.692547938065
180,1.884,-102.563724704578
180,1.89,-102.406828729913
180,1.896,-102.220672395276
180,1.902,-102.004714316737
180,1.908,-101.759089374508
180,1.914,-101.484591483901
180,1.92,-101.182611568285
180,1.926,-100.855039435048
180,1.932,-100.504142467416
180,1.938,-100.132435488497
180,1.944,-99.7425549438134
180,1.95,-99.3371474635139
180,1.956,-98.9187789605103
180,1.962,-98.4898666500458
180,1.968,-98.052633366645
180,1.974,-97.6090815601529
180,1.98,-97.160983334399
180,1.986,-96.7098826442652
180,1.992,-96.2571060316099
180,1.998,-95.803778822355
180,2.004,-95.3508443480846
180,2.01,-94.89908438049
180,2.016,-94.449139513742
180,2.022,-94.0015286739391
180,2.028,-93.5566672753938
180,2.034,-93.1148837922424
180,2.04,-92.6764346873017
180,2.046,-92.2415177553226
180,2.052,-91.8102840101211
180,2.058,-91.3828482871516
180,2.064,-90.9592987547756
180,2.07,-90.5397055360735
180,2.076,-90.1241286436739
180,2.082,-89.7126254260247
180,2.088,-89.3052577164274
180,2.094,-88.9020988660019
180,2.1,-88.5032408264875
180,2.106,-88.1088014235723
180,2.112,-87.718931916797
180,2.118,-87.3338248608584
180,2.124,-86.9537221346322
180,2.13,-86.5789227337659
180,2.136,-86.209789432166
180,2.142,-85.8467525300242
180,2.148,-85.4903072981406
180,2.154,-85.1409988052339
180,2.16,-84.7993824706547
180,2.166,-84.4659388496148
180,2.172,-84.1409029539339
180,2.178,-83.823934648534
180,2.184,-83.513494465192
180,2.19,-83.2056775125149
180,2.196,-82.8920711318536
180,2.202,-82.5559431019542
180,2.208,-82.165919722573
180,2.214,-81.6670988616518
180,2.22,-80.9734868425647
180,2.226,-79.9751213025338
180,2.232,-78.5802065704931
180,2.238,-76.7883027033302
180,2.244,-74.7383712196039
180,2.25,-72.680642741129
180,2.256,-70.8821734562228
180,2.262,-69.5043649256279
180,2.268,-68.5351462269765
180,2.274,-67.8451913890666
180,2.28,-67.2925230573646
180,2.286,-66.7754208644566
180,2.292,-66.233447597717
180,2.298,-65.6324643345647
180,2.304,-64.9515110283069
180,2.31,-64.174381235707
180,2.316,-63.2843336842874
180,2.322,-62.2600901317396
180,2.328,-61.0715542700119
180,2.334,-59.6734996122058
180,2.34,-57.994211702864
180,2.346,-55.9122211431965
180,2.352,-53.2031289966322
180,2.358,-49.4132816092464
180,2.364,-43.9173151606545
180,2.37,-43.0095189577026
180,2.376,-48.5768779552113
180,2.382,-52.5327340786134
180,2.388,-55.3081400893337
180,2.394,-57.4114995648341
180,2.4,-59.0938943818941
180,2.406,-60.4902518507445
180,2.412,-61.6803125618297
180,2.418,-62.7148579953834
180,2.424,-63.6281453726753
180,2.43,-64.4443525811787
180,2.436,-65.1811723334858
180,2.442,-65.8519397902023
180,2.448,-66.4669554466624
180,2.454,-67.0343420529716
180,2.46,-67.5606192459878
180,2.466,-68.0511004607343
180,2.472,-68.5101741900424
180,2.478,-68.9415077895923
180,2.484,-69.3481980871216
180,2.49,-69.7328846351932
180,2.496,-70.0978362066652
180,2.502,-70.4450177824689
180,2.508,-70.776143088719
180,2.514,-71.0927162738527
180,2.52,-71.396065316687
180,2.526,-71.6873690624563
180,2.532,-71.9676792946144
180,2.538,-72.2379389000277
180,2.544,-72.4989969311836
180,2.55,-72.751621182464
180,2.556,-72.9965087588959
180,2.562,-73.2342950116632
180,2.568,-73.4655611356655
180,2.574,-73.6908406639175
180,2.58,-73.9106250468511
180,2.586,-74.1253684681867
180,2.592,-74.3354920204701
180,2.598,-74.5413873407818
180,2.604,-74.7434197891388
180,2.61,-74.9419312376865
180,2.616,-75.1372425271485
180,2.622,-75.3296556375516
180,2.628,-75.5194556125256
180,2.634,-75.7069122701282
180,2.64,-75.8922817278889
180,2.646,-76.0758077653808
180,2.652,-76.2577230439451
180,2.658,-76.4382502000638
180,2.664,-76.617602826193
180,2.67,-76.7959863505418
180,2.676,-76.9735988252175
180,2.682,-77.1506316303121
180,2.688,-77.3272700997974
180,2.694,-77.5036940734875
180,2.7,-77.6800783777641
180,2.706,-77.8565932361878
180,2.712,-78.0334046094957
180,2.718,-78.2106744627557
180,2.724,-78.3885609555467
180,2.73,-78.5672185489081
180,2.736,-78.7467980203638
180,2.742,-78.9274463754939
180,2.748,-79.1093066411924
180,2.754,-79.2925175217855
180,2.76,-79.477212894445
180,2.766,-79.6635211146245
180,2.772,-79.8515640953651
180,2.778,-80.0414561159932
180,2.784,-80.2333023056628
180,2.79,-80.4271967350113
180,2.796,-80.6232200344915
180,2.802,-80.8214364402349
180,2.808,-81.0218901470886
180,2.814,-81.224600823221
180,2.82,-81.4295581109339
180,2.826,-81.6367149036939
180,2.832,-81.8459791498656
180,2.838,-82.0572038896805
180,2.844,-82.2701751850762
180,2.85,-82.4845975551834
180,2.856,-82.7000764888954
180,2.862,-82.9160975792558
180,2.868,-83.1320018268898
180,2.874,-83.3469567134205
180,2.88,-83.5599227827409
180,2.886,-83.7696157322447
180,2.892,-83.974464464733
180,2.898,-84.1725662520208
180,2.904,-84.3616411809945
180,2.91,-84.5389894378515
180,2.916,-84.7014567197748
180,2.922,-84.8454150032092
180,2.928,-84.9667676968736
180,2.934,-85.0609892414399
180,2.94,-85.1232085780074
180,2.946,-85.1483425454079
180,2.952,-85.1312783716433
180,2.958,-85.0670940338111
180,2.964,-84.9512928881616
180,2.97,-84.780017816308
180,2.976,-84.5502043600514
180,2.982,-84.2596353105051
180,2.988,-83.9068715077879
180,2.994,-83.4910517995424
180,3,-83.011572819623
180,3.006,-82.4676697543349
180,3.012,-81.8579181718043
180,3.018,-81.1796632341628
180,3.024,-80.4283571939834
180,3.03,-79.5967493729583
180,3.036,-78.673821728006
180,3.042,-77.6432892077674
180,3.048,-76.4813761469239
180,3.054,-75.1534494194096
180,3.06,-73.6091242631265
180,3.066,-71.7769200249911
180,3.072,-69.5702241118157
180,3.078,-66.9839573493887
180,3.084,-64.6706958572671
180,3.09,-64.762963338674
180,3.096,-67.3031537509441
180,3.102,-70.1504902808845
180,3.108,-72.6308938391817
180,3.114,-74.7489493723908
180,3.12,-76.5955863248607
180,3.126,-78.2474297430142
180,3.132,-79.7602727106271
180,3.138,-81.1743482540996
180,3.144,-82.519124016226
180,3.15,-83.8164027720619
180,3.156,-85.0819935951824
180,3.162,-86.326195967951
180,3.168,-87.5531187063653
180,3.174,-88.7586639929805
180,3.18,-89.9269898981962
180,3.186,-91.0257923167271
180,3.192,-92.0025306666237
180,3.198,-92.7870697521332
180,3.204,-93.3080672350918
180,3.21,-93.5225039933991
180,3.216,-93.4395626235366
180,3.222,-93.1166366604425
180,3.228,-92.631572981308
180,3.234,-92.0556133837096
180,3.24,-91.4412141489984
180,3.246,-90.8219798708319
180,3.252,-90.2173284161191
180,3.258,-89.6373845419325
180,3.264,-89.0866461067752
180,3.27,-88.5663809788323
180,3.276,-88.0760918681379
180,3.282,-87.6143784877824
180,3.288,-87.1794322570598
180,3.294,-86.7693134153124
180,3.3,-86.3821013091457
180,3.306,-86.0159715429709
180,3.312,-85.6692314196642
180,3.318,-85.3403319813422
180,3.324,-85.0278672874077
180,3.33,-84.7305670846224
180,3.336,-84.4472864024594
180,3.342,-84.1769940716926
180,3.348,-83.9187612650288
180,3.354,-83.6717506335479
180,3.36,-83.4352063085218
180,3.366,-83.208444864663
180,3.372,-82.990847244661
180,3.378,-82.7818515942733
180,3.384,-82.580946933295
180,3.39,-82.3876675791231
180,3.396,-82.2015882395727
180,3.402,-82.0223196960744
180,3.408,-81.8495050050034
180,3.414,-81.6828161522924
180,3.42,-81.5219511038859
180,3.426,-81.3666312015963
180,3.432,-81.2165988603244
180,3.438,-81.0716155283402
180,3.444,-80.9314598773782
180,3.45,-80.7959261937314
180,3.456,-80.6648229453754
180,3.462,-80.5379715034866
180,3.468,-80.4152049995965
180,3.474,-80.296367302103
180,3.48,-80.1813120979982
180,3.486,-80.0699020675111
180,3.492,-79.9620081409506
180,3.498,-79.8575088284004
180,3.504,-79.7562896140969
180,3.51,-79.6582424083413
180,3.516,-79.5632650506768
180,3.522,-79.4712608588266
180,3.528,-79.3821382185494
180,3.534,-79.2958102101449
180,3.54,-79.2121942678425
180,3.546,-79.1312118687412
180,3.552,-79.05278824835
180,3.558,-78.976852140113
180,3.564,-78.9033355365896
180,3.57,-78.8321734702219
180,3.576,-78.7633038118418
180,3.582,-78.6966670852684
180,3.588,-78.6322062965228
180,3.594,-78.5698667763381
180,3.6,-78.5095960347805
210,1.2,-85.4526267231417
210,1.206,-85.4977829518425
210,1.212,-85.547716621767
210,1.218,-85.6028028348949
210,1.224,-85.663437740943
210,1.23,-85.7300382831253
210,1.236,-85.8030416505586
210,1.242,-85.8829044012106
210,1.248,-85.9701012228672
210,1.254,-86.0651233055625
210,1.26,-86.1684763075839
210,1.266,-86.2806779087517
210,1.272,-86.4022549592228
210,1.278,-86.5337402494326
210,1.284,-86.6756689465313
210,1.29,-86.82857476409
210,1.296,-86.9929859539058
210,1.302,-87.169421230133
210,1.308,-87.3583857551841
210,1.314,-87.5603673322443
210,1.32,-87.7758329592602
210,1.326,-88.0052259025009
