"crack_rot [deg]","Freq [GHz]","dB(S(1,1)) []"
60,1.962,-0.695318345761301
60,1.968,-0.70016151358703
60,1.974,-0.705144279763687
60,1.98,-0.710275554031592
60,1.986,-0.715564943930441
60,1.992,-0.721022820273692
60,1.998,-0.72666038980866
60,2.004,-0.732489775973326
60,2.01,-0.738524108792148
60,2.016,-0.74477762510535
60,2.022,-0.751265780503122
60,2.028,-0.758005374542826
60,2.034,-0.765014691068516
60,2.04,-0.772313655734682
60,2.046,-0.779924013168
60,2.052,-0.787869526591286
60,2.058,-0.796176203194387
60,2.064,-0.804872549081803
60,2.07,-0.813989858272234
60,2.076,-0.8235625409939
60,2.082,-0.833628497434333
60,2.088,-0.844229544198447
60,2.094,-0.855411902040482
60,2.1,-0.867226755014205
60,2.106,-0.879730893088486
60,2.112,-0.892987452579465
60,2.118,-0.907066771546208
60,2.124,-0.92204738070202
60,2.13,-0.938017154555958
60,2.136,-0.955074652602259
60,2.142,-0.973330686657866
60,2.148,-0.992910158207975
60,2.154,-1.01395421924224
60,2.16,-1.0366228220428
60,2.166,-1.06109773835563
60,2.172,-1.08758614716264
60,2.178,-1.11632491394452
60,2.184,-1.14758571428091
60,2.19,-1.18168119271029
60,2.196,-1.21897239638098
60,2.202,-1.25987778536339
60,2.208,-1.30488420181161
60,2.214,-1.35456028413149
60,2.22,-1.40957294755017
60,2.226,-1.4707077292632
60,2.232,-1.53889402860373
60,2.238,-1.61523657947809
60,2.244,-1.70105489985471
60,2.25,-1.79793300778411
60,2.256,-1.90778242644987
60,2.262,-2.03292249518054
60,2.268,-2.17618336573148
60,2.274,-2.34103895312526
60,2.28,-2.53177977581077
60,2.286,-2.7537394629447
60,2.292,-3.01359441314328
60,2.298,-3.31976489421621
60,2.304,-3.68296012392489
60,2.31,-4.11693425713547
60,2.316,-4.63956454151104
60,2.322,-5.27444868015352
60,2.328,-6.05339496950238
60,2.334,-7.02056575336543
60,2.34,-8.23994394362625
60,2.346,-9.81011139943538
60,2.352,-11.8968450114228
60,2.358,-14.8138694314724
60,2.364,-19.2218531934367
60,2.37,-25.1187892124067
60,2.376,-21.5923194137772
60,2.382,-16.388550095991
60,2.388,-13.0419636473212
60,2.394,-10.7213117840747
60,2.4,-9.00898942627785
60,2.406,-7.69547038992713
60,2.412,-6.66168621415646
60,2.418,-5.83306523779171
60,2.424,-5.15954915193414
60,2.43,-4.60585480223811
60,2.436,-4.14624006764605
60,2.442,-3.76145022518745
60,2.448,-3.4368129414745
60,2.454,-3.16098497213847
60,2.46,-2.92509312095735
60,2.466,-2.7221268318777
60,2.472,-2.5464984572597
60,2.478,-2.39371909089921
60,2.484,-2.26015615077212
60,2.49,-2.14284996665367
60,2.496,-2.03937363432028
60,2.502,-1.94772500244808
60,2.508,-1.86624277743073
60,2.514,-1.79354089580406
60,2.52,-1.72845684484494
60,2.526,-1.67001071124853
60,2.532,-1.61737253704967
60,2.538,-1.56983614907621
60,2.544,-1.52679806335037
60,2.55,-1.48774039086732
60,2.556,-1.45221691566816
60,2.562,-1.41984170123928
60,2.568,-1.39027972228989
60,2.574,-1.3632391270097
60,2.58,-1.33846481815695
60,2.586,-1.31573310580606
60,2.592,-1.29484723478358
60,2.598,-1.27563362909556
60,2.604,-1.25793872652556
60,2.61,-1.24162630096807
60,2.616,-1.22657518940971
60,2.622,-1.21267735588739
60,2.628,-1.19983623709054
60,2.634,-1.18796532418882
60,2.64,-1.17698694346528
60,2.646,-1.16683120481407
60,2.652,-1.15743509242892
60,2.658,-1.14874167630719
60,2.664,-1.14069942671411
60,2.67,-1.13326161664478
60,2.676,-1.12638579970686
60,2.682,-1.12003335281991
60,2.688,-1.11416907476517
60,2.694,-1.10876083298287
60,2.7,-1.10377925215215
60,2.706,-1.09919743904255
60,2.712,-1.09499073892567
60,2.718,-1.09113651951069
60,2.724,-1.0876139789359
60,2.73,-1.08440397483074
60,2.736,-1.0814888718717
60,2.742,-1.07885240560343
60,2.748,-1.07647956059322
60,2.754,-1.07435646124075
60,2.76,-1.07247027378244
60,2.766,-1.07080911821633
60,2.772,-1.06936198903419
60,2.778,-1.06811868378607
60,2.784,-1.06706973862221
60,2.79,-1.06620637006092
60,2.796,-1.06552042232134
60,2.802,-1.06500431963726
60,2.808,-1.0646510230377
60,2.814,-1.0644539911379
60,2.82,-1.0644071445375
60,2.826,-1.06450483346742
60,2.832,-1.06474180836722
60,2.838,-1.0651131931096
60,2.844,-1.0656144606197
60,2.85,-1.06624141066389
60,2.856,-1.06699014960694
60,2.862,-1.06785707195751
60,2.868,-1.06883884354095
60,2.874,-1.06993238615482
60,2.88,-1.07113486357777
60,2.886,-1.07244366881511
60,2.892,-1.07385641247689
60,2.898,-1.07537091219403
60,2.904,-1.07698518298833
60,2.91,-1.07869742851986
60,2.916,-1.08050603314342
60,2.922,-1.08240955471236
60,2.928,-1.08440671807417
60,2.934,-1.08649640920806
60,2.94,-1.08867766995962
60,2.946,-1.09094969333246
60,2.952,-1.09331181930083
60,2.958,-1.09576353111106
60,2.964,-1.09830445204348
60,2.97,-1.10093434260935
60,2.976,-1.10365309816089
60,2.982,-1.10646074689489
60,2.988,-1.10935744823346
60,2.994,-1.11234349156764
60,3,-1.11541929535244
60,3.006,-1.11858540654379
60,3.012,-1.12184250037039
60,3.018,-1.12519138043552
60,3.024,-1.12863297914594
60,3.03,-1.13216835846743
60,3.036,-1.13579871100813
60,3.042,-1.13952536143357
60,3.048,-1.14334976821894
60,3.054,-1.14727352574651
60,3.06,-1.15129836675868
60,3.066,-1.15542616517901
60,3.072,-1.15965893931637
60,3.078,-1.16399885546987
60,3.084,-1.16844823195498
60,3.09,-1.17300954357394
60,3.096,-1.17768542655703
60,3.102,-1.18247868400419
60,3.108,-1.18739229186029
60,3.114,-1.19242940546096
60,3.12,-1.1975933666902
60,3.126,-1.20288771179518
60,3.132,-1.20831617990892
60,3.138,-1.21388272233613
60,3.144,-1.21959151266391
60,3.15,-1.22544695776471
60,3.156,-1.23145370976607
60,3.162,-1.23761667906895
60,3.168,-1.24394104850465
60,3.174,-1.25043228872932
60,3.18,-1.25709617496489
60,3.186,-1.26393880520581
60,3.192,-1.27096662002314
60,3.198,-1.27818642411045
60,3.204,-1.28560540973038
60,3.21,-1.29323118223645
60,3.216,-1.30107178786257
60,3.222,-1.3091357439915
60,3.228,-1.31743207213544
60,3.234,-1.32597033388499
60,3.24,-1.33476067010947
60,3.246,-1.34381384371998
60,3.252,-1.35314128633912
60,3.258,-1.36275514925669
60,3.264,-1.37266835909017
60,3.27,-1.38289467861289
60,3.276,-1.39344877326131
60,3.282,-1.40434628388714
60,3.288,-1.41560390638016
60,3.294,-1.42723947885517
60,3.3,-1.43927207717032
60,3.306,-1.45172211962818
60,3.312,-1.46461148180287
60,3.318,-1.47796362254017
60,3.324,-1.49180372229261
60,3.33,-1.50615883507998
60,3.336,-1.52105805550877
60,3.342,-1.53653270244358
60,3.348,-1.55261652110224
60,3.354,-1.56934590554414
60,3.36,-1.58676014374333
60,3.366,-1.60490168768457
60,3.372,-1.62381645119527
60,3.378,-1.64355413853273
60,3.384,-1.66416860708646
60,3.39,-1.685718267934
60,3.396,-1.70826652840894
60,3.402,-1.73188228130586
60,3.408,-1.75664044586243
60,3.414,-1.78262256622853
60,3.42,-1.80991747375981
60,3.426,-1.83862202016255
60,3.432,-1.86884188927176
60,3.438,-1.90069249606768
60,3.444,-1.93429998243041
60,3.45,-1.96980232009733
60,3.456,-2.00735053232371
60,3.462,-2.0471100468496
60,3.468,-2.0892621939385
60,3.474,-2.13400586446672
60,3.48,-2.18155934429048
60,3.486,-2.23216234238122
60,3.492,-2.28607823147237
60,3.498,-2.34359652116943
60,3.504,-2.40503558460209
60,3.51,-2.47074566069722
60,3.516,-2.54111215498037
60,3.522,-2.61655926242582
60,3.528,-2.69755393624161
60,3.534,-2.78461022658803
60,3.54,-2.8782940131274
60,3.546,-2.97922815510553
60,3.552,-3.08809808261067
60,3.558,-3.20565785316652
60,3.564,-3.33273669958091
60,3.57,-3.47024609906449
60,3.576,-3.61918740165344
60,3.582,-3.78066007023824
60,3.588,-3.955870608304
60,3.594,-4.14614228938161
60,3.6,-4.35292586040917
90,1.2,-0.364261324303614
90,1.206,-0.36573913197927
90,1.212,-0.3672659389226
90,1.218,-0.368839575798732
90,1.224,-0.370457934526708
90,1.23,-0.372118968084803
90,1.236,-0.373820690258957
90,1.242,-0.375561175336777
90,1.248,-0.377338557749634
90,1.254,-0.379151031665238
90,1.26,-0.380996850533151
90,1.266,-0.382874326585595
90,1.272,-0.384781830295919
90,1.278,-0.38671778979704
90,1.284,-0.388680690262129
90,1.29,-0.390669073249815
90,1.296,-0.392681536016093
90,1.302,-0.394716730795119
90,1.308,-0.396773364051052
90,1.314,-0.398850195703013
90,1.32,-0.400946038325255
90,1.326,-0.403059756324559
90,1.332,-0.40519026509685
90,1.338,-0.40733653016501
90,1.344,-0.409497566299789
90,1.35,-0.41167243662571
90,1.356,-0.413860251713834
90,1.362,-0.416060168663189
90,1.368,-0.418271390172651
90,1.374,-0.420493163605075
90,1.38,-0.422724780045314
90,1.386,-0.424965573353945
90,1.392,-0.427214919218233
90,1.398,-0.429472234202106
90,1.404,-0.431736974796614
90,1.41,-0.43400863647262
90,1.416,-0.436286752737123
90,1.422,-0.438570894194878
90,1.428,-0.440860667616762
90,1.434,-0.443155715016405
90,1.44,-0.445455712736571
90,1.446,-0.447760370546754
90,1.452,-0.450069430753402
90,1.458,-0.452382667324251
90,1.464,-0.454699885028159
90,1.47,-0.457020918591837
90,1.476,-0.459345631874933
90,1.482,-0.461673917064787
90,1.488,-0.464005693892333
90,1.494,-0.466340908870451
90,1.5,-0.468679534556242
90,1.506,-0.471021568838543
90,1.512,-0.473367034252135
90,1.518,-0.475715977320042
90,1.524,-0.47806846792529
90,1.53,-0.480424598713665
90,1.536,-0.482784484528801
90,1.542,-0.48514826188116
90,1.548,-0.487516088452404
90,1.554,-0.489888142636625
90,1.56,-0.492264623120089
90,1.566,-0.494645748501078
90,1.572,-0.497031756951447
90,1.578,-0.499422905921692
90,1.584,-0.501819471891238
90,1.59,-0.504221750165812
90,1.596,-0.506630054723849
90,1.602,-0.509044718113863
90,1.608,-0.511466091404966
90,1.614,-0.513894544192656
90,1.62,-0.516330464662233
90,1.626,-0.518774259712277
90,1.632,-0.521226355140744
90,1.638,-0.523687195896439
90,1.644,-0.526157246398732
90,1.65,-0.528636990928655
90,1.656,-0.531126934094622
90,1.662,-0.53362760137628
90,1.668,-0.536139539750322
90,1.674,-0.538663318402184
90,1.68,-0.541199529528043
90,1.686,-0.543748789231719
90,1.692,-0.546311738521489
90,1.698,-0.548889044412223
90,1.704,-0.551481401138661
90,1.71,-0.554089531486118
90,1.716,-0.556714188245455
90,1.722,-0.559356155799629
90,1.728,-0.562016251849932
90,1.734,-0.564695329290491
90,1.74,-0.567394278240514
90,1.746,-0.570114028244548
90,1.752,-0.572855550651912
90,1.758,-0.575619861187434
90,1.764,-0.578408022726812
90,1.77,-0.581221148291024
90,1.776,-0.584060404275634
90,1.782,-0.586927013932254
90,1.788,-0.589822261121091
90,1.794,-0.592747494355273
90,1.8,-0.595704131159576
90,1.806,-0.598693662768634
90,1.812,-0.601717659191677
90,1.818,-0.604777774674031
90,1.824,-0.607875753588279
90,1.83,-0.61101343679144
90,1.836,-0.614192768488139
90,1.842,-0.617415803643921
90,1.848,-0.620684715997462
90,1.854,-0.624001806725281
90,1.86,-0.627369513818668
90,1.866,-0.630790422238461
90,1.872,-0.634267274920779
90,1.878,-0.637802984714515
90,1.884,-0.641400647340476
90,1.89,-0.645063555472079
90,1.896,-0.648795214048691
90,1.902,-0.652599356945454
90,1.908,-0.65647996513779
90,1.914,-0.660441286514799
90,1.92,-0.66448785751407
90,1.926,-0.668624526771133
90,1.932,-0.672856481000033
90,1.938,-0.677189273348216
90,1.944,-0.681628854499153
90,1.95,-0.686181606830193
90,1.956,-0.690854381972937
90,1.962,-0.695654542167718
90,1.968,-0.700590005855347
90,1.974,-0.705669298008031
90,1.98,-0.710901605768889
90,1.986,-0.716296840047211
90,1.992,-0.721865703806064
90,1.998,-0.72761976788247
90,2.004,-0.733571555299865
90,2.01,-0.739734635171415
90,2.016,-0.746123727453926
90,2.022,-0.752754819999814
90,2.028,-0.759645299573855
90,2.034,-0.766814098756843
90,2.04,-0.774281860959673
90,2.046,-0.782071126122954
90,2.052,-0.790206540093361
90,2.058,-0.798715091158246
90,2.064,-0.807626377800299
90,2.07,-0.816972912423334
90,2.076,-0.826790466619789
90,2.082,-0.837118464528635
90,2.088,-0.848000432003122
90,2.094,-0.859484510711975
90,2.1,-0.871624047988916
90,2.106,-0.88447827528609
90,2.112,-0.898113090560196
90,2.118,-0.912601962924057
90,2.124,-0.928026981559738
90,2.13,-0.944480075370736
90,2.136,-0.962064435352666
90,2.142,-0.980896178440914
90,2.148,-1.00110629997822
90,2.154,-1.02284297235301
90,2.16,-1.04627426033145
90,2.166,-1.0715913398377
90,2.172,-1.09901232733005
90,2.178,-1.12878685265069
90,2.184,-1.16120154082832
90,2.19,-1.19658660980395
90,2.196,-1.23532384408675
90,2.202,-1.27785627245655
90,2.208,-1.32469996569698
90,2.214,-1.37645848424448
90,2.22,-1.43384065400111
90,2.226,-1.49768254278137
90,2.232,-1.56897476543837
90,2.238,-1.64889658386117
90,2.244,-1.73885871804617
90,2.25,-1.84055738718743
90,2.256,-1.95604291298479
90,2.262,-2.08780732428487
90,2.268,-2.23889692525566
90,2.274,-2.41305791466645
90,2.28,-2.61492616546247
90,2.286,-2.85027667809819
90,2.292,-3.12635485589617
90,2.298,-3.45232217602706
90,2.304,-3.83986607018984
90,2.31,-4.30405404207285
90,2.316,-4.86456835474794
90,2.322,-5.54756928938609
90,2.328,-6.38867074012632
90,2.334,-7.43804376297381
90,2.34,-8.76995888125245
90,2.346,-10.5025450208728
90,2.352,-12.8439584277808
90,2.358,-16.2155393010734
90,2.364,-21.5453047353891
90,2.37,-25.9864036710747
90,2.376,-19.73545345292
90,2.382,-15.1691297497661
90,2.388,-12.2135827887853
90,2.394,-10.1218275251959
90,2.4,-8.55705506713287
90,2.406,-7.34554101404373
90,2.412,-6.38563677847425
90,2.418,-5.61223935791262
90,2.424,-4.98093013105546
90,2.43,-4.46003170780696
90,2.436,-4.02623312736688
90,2.442,-3.66198419514817
90,2.448,-3.35384239588822
90,2.454,-3.09137089755307
90,2.46,-2.86637551561009
90,2.466,-2.67236096483849
90,2.472,-2.50413480962939
90,2.478,-2.35751406629014
90,2.484,-2.22910489884263
90,2.49,-2.11613534915783
90,2.496,-2.01632712373395
90,2.502,-1.92779649324057
90,2.508,-1.84897711393604
90,2.514,-1.77855950186176
90,2.52,-1.71544325654286
90,2.526,-1.65869911568011
90,2.532,-1.60753864074298
90,2.538,-1.56128986271995
90,2.544,-1.51937761067355
90,2.55,-1.48130754033688
90,2.556,-1.44665310212238
90,2.562,-1.41504485648817
90,2.568,-1.3861616733089
90,2.574,-1.35972345071876
90,2.58,-1.33548506518688
90,2.586,-1.31323132379563
90,2.592,-1.29277273587719
90,2.598,-1.2739419573659
90,2.604,-1.25659078973574
90,2.61,-1.24058763795079
90,2.616,-1.22581534978443
90,2.622,-1.21216937317322
90,2.628,-1.19955617974138
90,2.634,-1.18789191186321
90,2.64,-1.17710121809021
90,2.646,-1.16711624782044
90,2.652,-1.15787578101342
90,2.658,-1.14932447278001
90,2.664,-1.14141219597773
90,2.67,-1.1340934676579
90,2.676,-1.12732694745434
90,2.682,-1.12107499786026
90,2.688,-1.11530329788387
90,2.694,-1.1099805028592
90,2.7,-1.10507794426422
90,2.706,-1.1005693642995
90,2.712,-1.09643068073855
90,2.718,-1.09263977819984
90,2.724,-1.08917632253045
90,2.73,-1.08602159544867
90,2.736,-1.08315834698177
90,2.742,-1.08057066356621
90,2.748,-1.07824384995976
90,2.754,-1.07616432335733
90,2.76,-1.07431951830922
90,2.766,-1.07269780121873
90,2.772,-1.07128839334989
90,2.778,-1.07008130140804
90,2.784,-1.06906725487087
90,2.79,-1.06823764934672
90,2.796,-1.06758449532314
90,2.802,-1.06710037174362
90,2.808,-1.06677838391575
90,2.814,-1.06661212531137
90,2.82,-1.06659564286864
90,2.826,-1.06672340545035
90,2.832,-1.0669902751506
90,2.838,-1.06739148117601
90,2.844,-1.06792259605731
90,2.85,-1.06857951397326
90,2.856,-1.06935843099214
90,2.862,-1.07025582705649
90,2.868,-1.07126844955485
90,2.874,-1.07239329834063
90,2.88,-1.07362761207235
90,2.886,-1.0749688557623
90,2.892,-1.0764147094324
90,2.898,-1.07796305778555
90,2.904,-1.07961198081099
90,2.91,-1.08135974524895
90,2.916,-1.08320479684871
90,2.922,-1.08514575335979
90,2.928,-1.08718139820252
90,2.934,-1.08931067476948
90,2.94,-1.09153268131435
90,2.946,-1.09384666638905
90,2.952,-1.09625202479454
90,2.958,-1.09874829401377
90,2.964,-1.10133515109962
90,2.97,-1.10401240999304
90,2.976,-1.10678001925027
90,2.982,-1.10963806016022
90,2.988,-1.11258674523659
90,2.994,-1.11562641707062
90,3,-1.11875754753388
90,3.006,-1.12198073732213
90,3.012,-1.12529671583372
90,3.018,-1.12870634137808
90,3.024,-1.13221060171214
90,3.03,-1.13581061490432
90,3.036,-1.13950763052836
90,3.042,-1.14330303119073
90,3.048,-1.14719833439812
90,3.054,-1.15119519477336
90,3.06,-1.1552954066307
90,3.066,-1.15950090692338
90,3.072,-1.16381377857939
90,3.078,-1.16823625424346
90,3.084,-1.17277072044657
90,3.09,-1.17741972222674
90,3.096,-1.18218596822844
90,3.102,-1.18707233631094
90,3.108,-1.19208187969995
90,3.114,-1.19721783372016
90,3.12,-1.20248362315143
90,3.126,-1.20788287025492
90,3.132,-1.21341940352131
90,3.138,-1.2190972671977
90,3.144,-1.22492073165692
90,3.15,-1.23089430467784
90,3.156,-1.2370227437136
90,3.162,-1.24331106923167
90,3.168,-1.249764579218
90,3.174,-1.25638886494721
90,3.18,-1.26318982813028
90,3.186,-1.27017369956272
90,3.192,-1.27734705940844
90,3.198,-1.28471685926753
90,3.204,-1.29229044619171
90,3.21,-1.30007558882699
90,3.216,-1.30808050588141
90,3.222,-1.31631389713572
90,3.228,-1.32478497723686
90,3.234,-1.33350351253846
90,3.24,-1.34247986128003
90,3.246,-1.35172501742576
90,3.252,-1.36125065851784
90,3.258,-1.37106919793576
90,3.264,-1.38119384199374
90,3.27,-1.39163865235448
90,3.276,-1.40241861428754
90,3.282,-1.41354971135688
90,3.288,-1.42504900718509
90,3.294,-1.43693473501078
90,3.3,-1.44922639583383
90,3.306,-1.46194486602909
90,3.312,-1.4751125154057
90,3.318,-1.48875333679655
90,3.324,-1.50289308838197
90,3.33,-1.51755945008555
90,3.336,-1.53278219552881
90,3.342,-1.54859338119782
90,3.348,-1.56502755466021
90,3.354,-1.58212198387807
90,3.36,-1.59991690989296
90,3.366,-1.61845582541643
90,3.372,-1.63778578214628
90,3.378,-1.65795772994817
90,3.384,-1.67902689139725
90,3.39,-1.70105317556986
90,3.396,-1.72410163541365
90,3.402,-1.74824297351114
90,3.408,-1.77355410158954
90,3.414,-1.80011875972452
90,3.42,-1.82802820184035
90,3.426,-1.8573819548284
90,3.432,-1.88828865939345
90,3.438,-1.92086700159611
90,3.444,-1.95524674499134
90,3.45,-1.99156987426844
90,3.456,-2.02999186237492
90,3.462,-2.07068307425262
90,3.468,-2.11383032152019
90,3.474,-2.15963858369174
90,3.48,-2.20833291281056
90,3.486,-2.26016053967595
90,3.492,-2.31539320112489
90,3.498,-2.37432970906041
90,3.504,-2.43729878305629
90,3.51,-2.50466216936644
90,3.516,-2.57681806997879
90,3.522,-2.6542049059367
90,3.528,-2.73730543947522
90,3.534,-2.82665127958905
90,3.54,-2.92282779551781
90,3.546,-3.02647946244951
90,3.552,-3.13831566378673
90,3.558,-3.25911697508504
90,3.564,-3.38974195705398
90,3.57,-3.53113449002542
90,3.576,-3.68433169185919
90,3.582,-3.85047247797735
90,3.588,-4.0308068497825
90,3.594,-4.22670604119905
90,3.6,-4.43967371939032
120,1.2,-0.363456163917243
120,1.206,-0.364917515397782
120,1.212,-0.366427866222381
120,1.218,-0.367984986703978
120,1.224,-0.369586711141336
120,1.23,-0.371230937636762
120,1.236,-0.372915627851903
120,1.242,-0.374638806704315
120,1.248,-0.376398562007433
120,1.254,-0.378193044056609
120,1.26,-0.380020465163772
120,1.266,-0.381879099143325
120,1.272,-0.383767280751778
120,1.278,-0.385683405083664
120,1.284,-0.387625926926154
120,1.29,-0.389593360074844
120,1.296,-0.39158427661309
120,1.302,-0.393597306157255
120,1.308,-0.395631135070167
120,1.314,-0.397684505645084
120,1.32,-0.399756215262424
120,1.326,-0.401845115521382
120,1.332,-0.403950111348701
120,1.338,-0.406070160086634
120,1.344,-0.408204270562215
120,1.35,-0.410351502139882
120,1.356,-0.412510963759443
120,1.362,-0.414681812961369
120,1.368,-0.416863254901326
120,1.374,-0.419054541355864
120,1.38,-0.421254969721113
120,1.386,-0.423463882006311
120,1.392,-0.425680663823924
120,1.398,-0.427904743378214
120,1.404,-0.430135590453851
120,1.41,-0.432372715406381
120,1.416,-0.434615668156158
120,1.422,-0.436864037187418
120,1.428,-0.439117448554045
120,1.434,-0.441375564893741
120,1.44,-0.443638084452038
120,1.446,-0.44590474011777
120,1.452,-0.448175298471545
120,1.458,-0.450449558848657
120,1.464,-0.452727352418007
120,1.47,-0.45500854127845
120,1.476,-0.457293017574069
120,1.482,-0.459580702629809
120,1.488,-0.461871546108928
120,1.494,-0.464165525193706
120,1.5,-0.46646264379084
120,1.506,-0.468762931762955
120,1.512,-0.471066444187684
120,1.518,-0.473373260645765
120,1.524,-0.475683484539586
120,1.53,-0.477997242443619
120,1.536,-0.480314683488317
120,1.542,-0.482635978778837
120,1.548,-0.484961320850242
120,1.554,-0.487290923160629
120,1.56,-0.48962501962383
120,1.566,-0.491963864183292
120,1.572,-0.494307730428785
120,1.578,-0.496656911257697
120,1.584,-0.499011718582642
120,1.59,-0.501372483087276
120,1.596,-0.503739554032185
120,1.602,-0.506113299112891
120,1.608,-0.50849410437201
120,1.614,-0.510882374167783
120,1.62,-0.513278531201316
120,1.626,-0.515683016604844
120,1.632,-0.518096290093705
120,1.638,-0.520518830184664
120,1.644,-0.522951134483464
120,1.65,-0.525393720044751
120,1.656,-0.527847123807496
120,1.662,-0.530311903109537
120,1.668,-0.532788636284931
120,1.674,-0.535277923348055
120,1.68,-0.537780386768841
120,1.686,-0.540296672343733
120,1.692,-0.542827450167275
120,1.698,-0.54537341570985
120,1.704,-0.547935291007141
120,1.71,-0.550513825967788
120,1.716,-0.553109799805871
120,1.722,-0.555724022605591
120,1.728,-0.558357337026175
120,1.734,-0.561010620155536
120,1.74,-0.563684785522159
120,1.746,-0.566380785275386
120,1.752,-0.569099612545248
120,1.758,-0.571842303993905
120,1.764,-0.574609942571993
120,1.77,-0.577403660494171
120,1.776,-0.580224642449748
120,1.782,-0.583074129065559
120,1.788,-0.585953420639849
120,1.794,-0.588863881167983
120,1.8,-0.591806942682411
120,1.806,-0.594784109931807
120,1.812,-0.597796965426584
120,1.818,-0.600847174880697
120,1.824,-0.603936493082648
120,1.83,-0.607066770231936
120,1.836,-0.610239958780818
120,1.842,-0.613458120825396
120,1.848,-0.61672343609463
120,1.854,-0.620038210590849
120,1.86,-0.623404885941184
120,1.866,-0.626826049525524
120,1.872,-0.630304445453788
120,1.878,-0.633842986473304
120,1.884,-0.63744476689579
120,1.89,-0.641113076643741
120,1.896,-0.644851416527017
120,1.902,-0.648663514873214
120,1.908,-0.652553345649694
120,1.914,-0.656525148231184
120,1.92,-0.660583448985095
120,1.926,-0.664733084867457
120,1.932,-0.668979229245355
120,1.938,-0.673327420188811
120,1.944,-0.677783591504758
120,1.95,-0.682354106820313
120,1.956,-0.687045797061715
120,1.962,-0.691866001720003
120,1.968,-0.696822614345747
120,1.974,-0.701924132773856
120,1.98,-0.707179714646998
120,1.986,-0.712599238883642
120,1.992,-0.71819337382626
120,1.998,-0.723973652908503
120,2.004,-0.729952558799687
120,2.01,-0.736143617123571
120,2.016,-0.742561501009323
120,2.022,-0.749222147920375
120,2.028,-0.756142890425283
120,2.034,-0.763342602830952
120,2.04,-0.770841865898351
120,2.046,-0.778663152213419
120,2.052,-0.786831035200844
120,2.058,-0.795372425258604
120,2.064,-0.804316837071282
120,2.07,-0.813696692848695
120,2.076,-0.823547667055722
120,2.082,-0.833909079177104
120,2.088,-0.844824342230749
120,2.094,-0.856341476147703
120,2.1,-0.868513696826988
120,2.106,-0.881400093715185
120,2.112,-0.895066411232637
120,2.118,-0.909585952373259
120,2.124,-0.92504062646882
120,2.13,-0.941522167590879
120,2.136,-0.959133555568235
120,2.142,-0.977990678379848
120,2.148,-0.998224283072953
120,2.154,-1.01998227277168
120,2.16,-1.04343242032493
120,2.166,-1.06876558538964
120,2.172,-1.0961995421619
120,2.178,-1.12598355073118
120,2.184,-1.15840383768042
120,2.19,-1.19379019311047
120,2.196,-1.23252394439624
120,2.202,-1.27504763521877
120,2.208,-1.3218768264663
120,2.214,-1.37361454975085
120,2.22,-1.43096909300482
120,2.226,-1.49477599234206
120,2.232,-1.56602536064013
120,2.238,-1.64589602242298
120,2.244,-1.7357983759962
120,2.25,-1.83742850842401
120,2.256,-1.95283690481371
120,2.262,-2.08451620389145
120,2.268,-2.23551397983309
120,2.274,-2.40957866223853
120,2.28,-2.61134973635213
120,2.286,-2.84660778087088
120,2.292,-3.12260654894959
120,2.298,-3.44851973902562
120,2.304,-3.83605235952253
120,2.31,-4.30029682062894
120,2.316,-4.86097020275435
120,2.322,-5.54428080603577
120,2.328,-6.38590772564275
120,2.334,-7.43610837932507
120,2.34,-8.76926055782819
120,2.346,-10.5035928190044
120,2.352,-12.8471435301047
120,2.358,-16.2192525552222
120,2.364,-21.5238180707202
120,2.37,-25.7777913432387
120,2.376,-19.6396163836031
120,2.382,-15.1180926663983
120,2.388,-12.1793331514669
120,2.394,-10.0963452091873
120,2.4,-8.53713411883619
120,2.406,-7.32958011751464
120,2.412,-6.37270147093672
120,2.418,-5.60171934276206
120,2.424,-4.97239337257389
120,2.43,-4.45315473715462
120,2.436,-4.02076437456861
120,2.442,-3.6577229338966
120,2.448,-3.35062564713937
120,2.454,-3.08906469267479
120,2.46,-2.8648687237586
120,2.466,-2.67156073584991
120,2.472,-2.50396309995527
120,2.478,-2.3579049297358
120,2.484,-2.23000233969151
120,2.49,-2.11749160138832
120,2.496,-2.01810126004375
120,2.502,-1.92995329325072
120,2.508,-1.85148613829718
120,2.514,-1.78139433125871
120,2.52,-1.71858086358428
120,2.526,-1.6621193444219
120,2.532,-1.61122377377572
120,2.538,-1.56522425977519
120,2.544,-1.52354740585986
120,2.55,-1.48570038760945
120,2.556,-1.45125796056947
120,2.562,-1.41985180859708
120,2.568,-1.39116177063863
120,2.574,-1.36490858242271
120,2.58,-1.34084784564811
120,2.586,-1.3187649962996
120,2.592,-1.29847108978394
120,2.598,-1.2797992566809
120,2.604,-1.26260171133499
120,2.61,-1.24674721800754
120,2.616,-1.23211893718437
120,2.622,-1.21861258890203
120,2.628,-1.20613488139105
120,2.634,-1.19460216253841
120,2.64,-1.18393925910763
120,2.646,-1.17407847468688
120,2.652,-1.16495872224642
120,2.658,-1.15652477119959
120,2.664,-1.14872659215214
120,2.67,-1.14151878523272
120,2.676,-1.13486008013234
120,2.682,-1.12871289783259
120,2.688,-1.12304296554067
120,2.694,-1.11781897763143
120,2.7,-1.1130122964683
120,2.706,-1.10859668787381
120,2.712,-1.1045480867752
120,2.718,-1.10084438918786
120,2.724,-1.09746526723708
120,2.73,-1.09439200437496
