"d [mm]","Freq [GHz]","dB(S(1,1)) []"
38,2.01,-0.643143792829397
38,2.016,-0.655833283217501
38,2.022,-0.669150099872379
38,2.028,-0.683139214005042
38,2.034,-0.697849643821189
38,2.04,-0.713334894030092
38,2.046,-0.72965345127964
38,2.052,-0.746869343675228
38,2.058,-0.76505277388161
38,2.064,-0.784280836893074
38,2.07,-0.80463833543851
38,2.076,-0.826218708223285
38,2.082,-0.849125088873697
38,2.088,-0.873471516631172
38,2.094,-0.899384323653968
38,2.1,-0.927003728359159
38,2.106,-0.956485669746502
38,2.112,-0.988003924296384
38,2.118,-1.02175255508668
38,2.124,-1.05794875255135
38,2.13,-1.09683613821233
38,2.136,-1.13868861726466
38,2.142,-1.18381488372487
38,2.148,-1.23256370377605
38,2.154,-1.28533012999376
38,2.16,-1.34256283263479
38,2.166,-1.40477277581381
38,2.172,-1.47254351837712
38,2.178,-1.5465434844719
38,2.184,-1.62754063097077
38,2.19,-1.71642004305451
38,2.196,-1.81420512212379
38,2.202,-1.92208320102162
38,2.208,-2.04143664311887
38,2.214,-2.17388077233222
38,2.22,-2.32131036700523
38,2.226,-2.48595697107215
38,2.232,-2.67045999108332
38,2.238,-2.87795555185238
38,2.244,-3.11218852917444
38,2.25,-3.37765531867556
38,2.256,-3.67978816831524
38,2.262,-4.02519705863917
38,2.268,-4.42199353297898
38,2.274,-4.88023511671853
38,2.28,-5.41255394640934
38,2.286,-6.03507882682264
38,2.292,-6.76884688489249
38,2.298,-7.64207542973339
38,2.304,-8.69403656179837
38,2.31,-9.98213157725738
38,2.316,-11.595914650966
38,2.322,-13.6878717173558
38,2.328,-16.5498348772637
38,2.334,-20.8180440848227
38,2.34,-27.1275880544661
38,2.346,-24.6189191755163
38,2.352,-18.9310517174996
38,2.358,-15.2982139707688
38,2.364,-12.7668315485012
38,2.37,-10.8701483900829
38,2.376,-9.3841566212474
38,2.382,-8.18599553026111
38,2.388,-7.20078577418925
38,2.394,-6.37915252389591
38,2.4,-5.6865596318794
38,2.406,-5.09775394565237
38,2.412,-4.59364270809222
38,2.418,-4.15942226958971
38,2.424,-3.78339287572015
38,2.43,-3.4561710411006
38,2.436,-3.1701440522561
38,2.442,-2.91907875814302
38,2.448,-2.69783281464841
38,2.454,-2.50213652160082
38,2.46,-2.32842489062002
38,2.466,-2.17370644501828
38,2.472,-2.03545949517468
38,2.478,-1.91154934735031
38,2.484,-1.80016170002289
38,2.49,-1.69974870821229
38,2.496,-1.60898505793829
38,2.502,-1.526732013764
38,2.508,-1.45200785935159
38,2.514,-1.38396349339658
38,2.52,-1.32186220372059
38,2.526,-1.26506284272546
38,2.532,-1.21300578318601
38,2.538,-1.16520115541006
38,2.544,-1.12121896307284
38,2.55,-1.08068075141634
38,2.556,-1.04325256240692
38,2.562,-1.0086389602195
38,2.568,-0.976577949634998
38,2.574,-0.946836641588528
38,2.58,-0.919207545738142
38,2.586,-0.893505390749521
38,2.592,-0.86956438996622
38,2.598,-0.847235884011484
38,2.604,-0.82638630324533
38,2.61,-0.806895402356353
38,2.616,-0.788654727081978
38,2.622,-0.771566279429748
38,2.628,-0.755541353060468
38,2.634,-0.740499514890255
38,2.64,-0.726367712632184
38,2.646,-0.713079491059619
38,2.652,-0.700574302337329
38,2.658,-0.688796897919968
38,2.664,-0.677696791329482
38,2.67,-0.667227782652482
38,2.676,-0.657347536891517
38,2.682,-0.648017209400284
38,2.688,-0.639201112563999
38,2.694,-0.630866418678729
38,2.7,-0.622982894659857
38,2.706,-0.615522664788076
38,2.712,-0.608459998196729
38,2.718,-0.601771118229536
38,2.724,-0.595434031163662
38,2.73,-0.589428372108342
38,2.736,-0.583735266161465
38,2.742,-0.57833720314216
38,2.748,-0.573217924421391
38,2.754,-0.568362320550038
38,2.76,-0.56375633853779
38,2.766,-0.559386897770717
38,2.772,-0.555241813672462
38,2.778,-0.551309728316514
38,2.784,-0.547580047286702
38,2.79,-0.544042882161696
38,2.796,-0.540688998068546
38,2.802,-0.537509765810847
38,2.808,-0.534497118130859
38,2.814,-0.531643509712172
38,2.82,-0.528941880571071
38,2.826,-0.526385622521973
38,2.832,-0.523968548434788
38,2.838,-0.521684864031346
38,2.844,-0.519529141993695
38,2.85,-0.517496298180105
38,2.856,-0.515581569765089
38,2.862,-0.513780495138073
38,2.868,-0.512088895411555
38,2.874,-0.510502857404306
38,2.88,-0.509018717978271
38,2.886,-0.507633049619424
38,2.892,-0.506342647163611
38,2.898,-0.505144515577756
38,2.904,-0.504035858715383
38,2.91,-0.503014068973272
38,2.916,-0.502076717782878
38,2.922,-0.501221546876647
38,2.928,-0.500446460275026
38,2.934,-0.499749516945221
38,2.94,-0.499128924087598
38,2.946,-0.498583031009839
38,2.952,-0.498110323553168
38,2.958,-0.497709419038548
38,2.964,-0.497379061704048
38,2.97,-0.497118118607958
38,2.976,-0.496925575974993
38,2.982,-0.496800535965666
38,2.988,-0.496742213851614
38,2.994,-0.496749935581927
38,3,-0.496823135727971
38,3.006,-0.496961355796321
38,3.012,-0.497164242901603
38,3.018,-0.497431548793066
38,3.024,-0.497763129230809
38,3.03,-0.498158943709441
38,3.036,-0.498619055529122
38,3.042,-0.499143632215792
38,3.048,-0.499732946294447
38,3.054,-0.500387376421456
38,3.06,-0.50110740888395
38,3.066,-0.501893639476531
38,3.072,-0.502746775767978
38,3.078,-0.503667639772825
38,3.084,-0.504657171045541
38,3.09,-0.505716430217548
38,3.096,-0.506846603000406
38,3.102,-0.508049004681628
38,3.108,-0.509325085142939
38,3.114,-0.510676434434799
38,3.12,-0.512104788944593
38,3.126,-0.513612038200965
38,3.132,-0.51520023236114
38,3.138,-0.516871590433752
38,3.144,-0.518628509295604
38,3.15,-0.520473573567318
38,3.156,-0.522409566420152
38,3.162,-0.524439481394378
38,3.168,-0.526566535318683
38,3.174,-0.528794182430038
38,3.18,-0.53112612980479
38,3.186,-0.533566354224326
38,3.192,-0.536119120612633
38,3.198,-0.538789002199195
38,3.204,-0.54158090257807
38,3.21,-0.544500079854381
38,3.216,-0.547552173091927
38,3.222,-0.550743231300972
38,3.228,-0.554079745234544
38,3.234,-0.557568682293798
38,3.24,-0.561217524880534
38,3.246,-0.565034312576849
38,3.252,-0.569027688579942
38,3.258,-0.573206950874951
38,3.264,-0.577582108690943
38,3.27,-0.582163944856744
38,3.276,-0.586964084755094
38,3.282,-0.591995072667428
38,3.288,-0.597270456409659
38,3.294,-0.602804881283363
38,3.3,-0.60861419451035
38,3.306,-0.614715561484024
38,3.312,-0.62112759536276
38,3.318,-0.627870501752968
38,3.324,-0.634966240487829
38,3.33,-0.642438706808691
38,3.336,-0.650313934607255
38,3.342,-0.658620324796789
38,3.348,-0.667388902361671
38,3.354,-0.676653606198585
38,3.36,-0.686451616526586
38,3.366,-0.696823725425586
38,3.372,-0.707814756987131
38,3.378,-0.719474044655686
38,3.384,-0.731855974636893
38,3.39,-0.745020605793195
38,3.396,-0.759034378287207
38,3.402,-0.773970925430669
38,3.408,-0.789912005827331
38,3.414,-0.8069485760533
38,3.42,-0.82518202791174
38,3.426,-0.84472561886774
38,3.432,-0.865706129783867
38,3.438,-0.888265790745404
38,3.444,-0.91256452384087
38,3.45,-0.938782561561514
38,3.456,-0.9671235113827
38,3.462,-0.997817951555996
38,3.468,-1.0311276607327
38,3.474,-1.06735060543239
38,3.48,-1.10682683536016
38,3.486,-1.14994546809371
38,3.492,-1.19715298275887
38,3.498,-1.2489630881299
38,3.504,-1.30596848527745
38,3.51,-1.36885490941901
38,3.516,-1.43841791049222
38,3.522,-1.51558291657883
38,3.528,-1.60142921596208
38,3.534,-1.69721858573361
38,3.54,-1.80442937401354
38,3.546,-1.92479688351033
38,3.552,-2.06036086007241
38,3.558,-2.21352067920057
38,3.564,-2.38709830320572
38,3.57,-2.58440800345379
38,3.576,-2.80932977435127
38,3.582,-3.06637955427667
38,3.588,-3.3607624836506
38,3.594,-3.69838310075697
38,3.6,-4.08576433812389
40,1.2,-0.207024210712129
40,1.206,-0.208420076499781
40,1.212,-0.209817843794519
40,1.218,-0.211217700310263
40,1.224,-0.212619834112649
40,1.23,-0.214024433784649
40,1.236,-0.215431688593323
40,1.242,-0.216841788657803
40,1.248,-0.218254925118885
40,1.254,-0.21967129031037
40,1.26,-0.221091077932472
40,1.266,-0.222514483227517
40,1.272,-0.223941703158219
40,1.278,-0.225372936588792
40,1.284,-0.226808384469144
40,1.29,-0.228248250022514
40,1.296,-0.229692738936752
40,1.302,-0.231142059559627
40,1.308,-0.232596423098395
40,1.314,-0.234056043824031
40,1.32,-0.235521139280386
40,1.326,-0.236991930498682
40,1.332,-0.238468642217637
40,1.338,-0.239951503109647
40,1.344,-0.24144074601341
40,1.35,-0.242936608173356
40,1.356,-0.244439331486384
40,1.362,-0.245949162756255
40,1.368,-0.247466353956197
40,1.374,-0.248991162500153
40,1.38,-0.250523851523188
40,1.386,-0.25206469017163
40,1.392,-0.253613953903432
40,1.398,-0.255171924799439
40,1.404,-0.256738891886094
40,1.41,-0.258315151470271
40,1.416,-0.259901007486994
40,1.422,-0.261496771860581
40,1.428,-0.263102764880214
40,1.434,-0.26471931559054
40,1.44,-0.266346762198284
40,1.446,-0.267985452495694
40,1.452,-0.269635744301838
40,1.458,-0.271298005922696
40,1.464,-0.272972616631144
40,1.47,-0.274659967167956
40,1.476,-0.276360460265026
40,1.482,-0.278074511192036
40,1.488,-0.279802548327976
40,1.494,-0.281545013758877
40,1.5,-0.28330236390331
40,1.506,-0.285075070167264
40,1.512,-0.286863619630052
40,1.518,-0.288668515763165
40,1.524,-0.29049027918386
40,1.53,-0.292329448445704
40,1.536,-0.294186580868138
40,1.542,-0.296062253407444
40,1.548,-0.297957063571581
40,1.554,-0.299871630381591
40,1.56,-0.301806595382339
40,1.566,-0.30376262370568
40,1.572,-0.305740405189169
40,1.578,-0.307740655553919
40,1.584,-0.309764117645171
40,1.59,-0.311811562739558
40,1.596,-0.313883791923308
40,1.602,-0.315981637545912
40,1.608,-0.318105964754038
40,1.614,-0.320257673110991
40,1.62,-0.322437698307222
40,1.626,-0.324647013967891
40,1.632,-0.326886633563898
40,1.638,-0.329157612433344
40,1.644,-0.331461049920763
40,1.65,-0.333798091642201
40,1.656,-0.336169931884656
40,1.662,-0.338577816149222
40,1.668,-0.34102304384788
40,1.674,-0.343506971164701
40,1.68,-0.346031014093106
40,1.686,-0.348596651661704
40,1.692,-0.351205429362296
40,1.698,-0.353858962794666
40,1.704,-0.356558941544079
40,1.71,-0.359307133308586
40,1.716,-0.362105388294821
40,1.722,-0.36495564390241
40,1.728,-0.367859929718907
40,1.734,-0.370820372849028
40,1.74,-0.373839203603988
40,1.746,-0.376918761579064
40,1.752,-0.380061502149918
40,1.758,-0.383270003420959
40,1.764,-0.38654697366209
40,1.77,-0.389895259273324
40,1.776,-0.39331785332055
40,1.782,-0.39681790468963
40,1.788,-0.400398727910482
40,1.794,-0.404063813707609
40,1.8,-0.407816840339049
40,1.806,-0.411661685791564
40,1.812,-0.415602440906594
40,1.818,-0.419643423518813
40,1.824,-0.423789193697239
40,1.83,-0.428044570187947
40,1.836,-0.432414648167492
40,1.842,-0.436904818427318
40,1.848,-0.441520788122034
40,1.854,-0.446268603228245
40,1.86,-0.451154672876404
40,1.866,-0.456185795735431
40,1.872,-0.461369188649463
40,1.878,-0.466712517748056
40,1.884,-0.472223932275702
40,1.89,-0.477912101414175
40,1.896,-0.483786254402497
40,1.902,-0.489856224294266
40,1.908,-0.496132495731839
40,1.914,-0.502626257161575
40,1.92,-0.509349457965191
40,1.926,-0.51631487103952
40,1.932,-0.523536161422484
40,1.938,-0.531027961637081
40,1.944,-0.538805954509713
40,1.95,-0.546886964315527
40,1.956,-0.555289057213392
40,1.962,-0.564031652059062
40,1.968,-0.573135642829268
40,1.974,-0.582623534055103
40,1.98,-0.592519590853326
40,1.986,-0.602850005363707
40,1.992,-0.613643081653432
40,1.998,-0.624929441442233
40,2.004,-0.636742253340927
40,2.01,-0.649117488689148
40,2.016,-0.662094207535652
40,2.022,-0.675714878837226
40,2.028,-0.690025739574646
40,2.034,-0.705077198211901
40,2.04,-0.720924288778501
40,2.046,-0.737627182857702
40,2.052,-0.755251767944559
40,2.058,-0.773870302032144
40,2.064,-0.793562155933788
40,2.07,-0.814414656805821
40,2.076,-0.836524048661024
40,2.082,-0.859996588435404
40,2.088,-0.884949799482917
40,2.094,-0.911513908340964
40,2.1,-0.93983349537548
40,2.106,-0.970069395654736
40,2.112,-1.00240089333406
40,2.118,-1.03702826123056
40,2.124,-1.07417570746773
40,2.13,-1.114094803498
40,2.136,-1.15706848300157
40,2.142,-1.20341571978495
40,2.148,-1.25349701571738
40,2.154,-1.30772085803319
40,2.16,-1.36655134038688
40,2.166,-1.43051718566572
40,2.172,-1.50022246306867
40,2.178,-1.57635936038895
40,2.184,-1.65972345880414
40,2.19,-1.75123206714025
40,2.196,-1.85194631278402
40,2.202,-1.96309786713585
40,2.208,-2.08612141867408
40,2.214,-2.22269431627657
40,2.22,-2.37478521859087
40,2.226,-2.54471414573028
40,2.232,-2.73522710487641
40,2.238,-2.94958955840727
40,2.244,-3.19170459616254
40,2.25,-3.46626405424524
40,2.256,-3.77894449390451
40,2.262,-4.13666580544944
40,2.268,-4.54793985625404
40,2.274,-5.02335311244149
40,2.28,-5.57625649103856
40,2.286,-6.2237899869803
40,2.292,-6.98847492777023
40,2.298,-7.90082262453619
40,2.304,-9.00388196817457
40,2.31,-10.3617806063234
40,2.316,-12.0773309816379
40,2.322,-14.3330321610126
40,2.328,-17.503881458831
40,2.334,-22.5367719778608
40,2.34,-30.3227840731615
40,2.346,-23.8742520408239
40,2.352,-18.2482187018156
40,2.358,-14.8089285070346
40,2.364,-12.4023816595952
40,2.37,-10.5886277610433
40,2.376,-9.1609921990812
40,2.382,-8.00578830816529
40,2.388,-7.05325129679607
40,2.394,-6.25706295639223
40,2.4,-5.58463275225034
40,2.406,-5.01201370292626
40,2.412,-4.52102898437344
40,2.418,-4.09753997410199
40,2.424,-3.73034312375581
40,2.43,-3.41043309723888
40,2.436,-3.13049010288532
40,2.442,-2.88451078682534
40,2.448,-2.66753489104289
40,2.454,-2.47543816314544
40,2.46,-2.30477257474215
40,2.466,-2.15264123917727
40,2.472,-2.01659935053226
40,2.478,-1.89457499118392
40,2.484,-1.78480533222974
40,2.49,-1.68578489991612
40,2.496,-1.59622339068538
40,2.502,-1.51501110210569
40,2.508,-1.44119047820963
40,2.514,-1.37393259152747
40,2.52,-1.31251763070185
40,2.526,-1.25631865263361
40,2.532,-1.20478800602247
40,2.538,-1.1574459492015
40,2.544,-1.11387107680132
40,2.55,-1.07369224256359
40,2.556,-1.03658172371795
40,2.562,-1.0022494189119
40,2.568,-0.970437909171658
40,2.574,-0.940918241657691
40,2.58,-0.9134863205295
40,2.586,-0.887959809201166
40,2.592,-0.864175464558634
40,2.598,-0.84198683703942
40,2.604,-0.821262281414353
40,2.61,-0.80188323211453
40,2.616,-0.783742704376681
40,2.622,-0.766743988629506
40,2.628,-0.750799510645634
40,2.634,-0.735829834228816
40,2.64,-0.721762786746462
40,2.646,-0.708532690778223
40,2.652,-0.696079687633103
40,2.658,-0.684349140573021
40,2.664,-0.673291107337354
40,2.67,-0.662859873046185
40,2.676,-0.653013535814914
40,2.682,-0.643713638477558
40,2.688,-0.634924840720759
40,2.694,-0.626614626701528
40,2.7,-0.618753043879654
40,2.706,-0.611312469358785
40,2.712,-0.604267400512755
40,2.718,-0.597594267088167
40,2.724,-0.591271262331187
40,2.73,-0.585278190993928
40,2.736,-0.57959633234168
40,2.742,-0.57420831651237
40,2.748,-0.569098012778856
40,2.754,-0.564250428438204
40,2.76,-0.559651617202638
40,2.766,-0.555288596098396
40,2.772,-0.551149269993451
40,2.778,-0.547222362975295
40,2.784,-0.543497355888019
40,2.79,-0.53996442941501
40,2.796,-0.536614412161166
40,2.802,-0.533438733248445
40,2.808,-0.53042937899091
40,2.814,-0.527578853261878
40,2.82,-0.524880141206819
40,2.826,-0.522326675991897
40,2.832,-0.519912308310265
40,2.838,-0.517631278396774
40,2.844,-0.5154781903271
40,2.85,-0.513447988400038
40,2.856,-0.511535935421648
40,2.862,-0.509737592728117
40,2.868,-0.508048801800194
40,2.874,-0.506465667336391
40,2.88,-0.504984541665219
40,2.886,-0.503602010388047
40,2.892,-0.502314879154878
40,2.898,-0.501120161484439
40,2.904,-0.50001506754863
40,2.91,-0.498996993848919
40,2.916,-0.498063513719203
40,2.922,-0.49721236859592
40,2.928,-0.496441460001881
40,2.934,-0.49574884219553
40,2.94,-0.49513271544193
40,2.946,-0.49459141986631
40,2.952,-0.494123429854719
40,2.958,-0.49372734897031
40,2.964,-0.493401905356786
40,2.97,-0.493145947604011
40,2.976,-0.492958441053462
40,2.982,-0.492838464524066
40,2.988,-0.492785207441523
40,2.994,-0.492797967356459
40,3,-0.492876147839465
40,3.006,-0.493019256742809
40,3.012,-0.493226904821168
40,3.018,-0.493498804705526
40,3.024,-0.493834770226631
40,3.03,-0.494234716086241
40,3.036,-0.494698657876601
40,3.042,-0.495226712450459
40,3.048,-0.495819098646103
40,3.054,-0.496476138374009
40,3.06,-0.49719825807373
40,3.066,-0.497985990552207
40,3.072,-0.498839977216732
40,3.078,-0.499760970718584
40,3.084,-0.500749838025836
40,3.09,-0.501807563946836
40,3.096,-0.50293525512871
40,3.102,-0.504134144558826
40,3.108,-0.505405596600425
40,3.114,-0.506751112597791
40,3.12,-0.508172337090372
40,3.126,-0.509671064680032
40,3.132,-0.511249247600749
40,3.138,-0.512909004045543
40,3.144,-0.5146526273119
40,3.15,-0.516482595833534
40,3.156,-0.518401584174327
40,3.162,-0.520412475068319
40,3.168,-0.522518372599562
40,3.174,-0.524722616625715
40,3.18,-0.527028798561391
40,3.186,-0.529440778650148
40,3.192,-0.531962704868942
40,3.198,-0.534599033625299
40,3.204,-0.537354552426047
40,3.21,-0.540234404717431
40,3.216,-0.543244117119963
40,3.222,-0.546389629307925
40,3.228,-0.549677326813604
40,3.234,-0.553114077070275
40,3.24,-0.556707269046585
40,3.246,-0.560464856868817
40,3.252,-0.564395407877127
40,3.258,-0.568508155618789
40,3.264,-0.5728130583459
40,3.27,-0.577320863658846
40,3.276,-0.582043180021387
40,3.282,-0.586992555969681
40,3.288,-0.592182567948742
40,3.294,-0.597627917837144
40,3.3,-0.60334454136769
40,3.306,-0.609349728820856
40,3.312,-0.615662259563312
40,3.318,-0.622302552229819
40,3.324,-0.629292832608848
40,3.33,-0.636657321596317
40,3.336,-0.644422445935515
40,3.342,-0.652617074873226
40,3.348,-0.661272786342824
40,3.354,-0.670424166847271
40,3.36,-0.680109149873166
40,3.366,-0.690369398439348
40,3.372,-0.701250738291603
40,3.378,-0.712803649323894
40,3.384,-0.725083824067628
40,3.39,-0.738152803580596
40,3.396,-0.752078702830717
40,3.402,-0.766937039760718
40,3.408,-0.78281168470266
40,3.414,-0.799795949763081
40,3.42,-0.817993841315017
40,3.426,-0.837521502923031
40,3.432,-0.858508881027264
40,3.438,-0.881101651682571
40,3.444,-0.90546345377947
40,3.45,-0.931778482691569
40,3.456,-0.960254508462256
40,3.462,-0.991126394767334
40,3.468,-1.02466020931631
40,3.474,-1.06115803346466
40,3.48,-1.10096359900711
40,3.486,-1.14446890380409
40,3.492,-1.19212198539532
40,3.498,-1.24443606325383
40,3.504,-1.30200029569247
40,3.51,-1.36549243593004
40,3.516,-1.43569371172397
40,3.522,-1.51350629084564
40,3.528,-1.59997372428102
40,3.534,-1.69630476962334
40,3.54,-1.80390097065574
40,3.546,-1.92438827599521
40,3.552,-2.05965277188591
40,3.558,-2.21188020458529
40,3.564,-2.38359825257623
40,3.57,-2.57771927987428
40,3.576,-2.79757924049856
40,3.582,-3.04696499592495
40,3.588,-3.33011671390691
40,3.594,-3.65168286625978
40,3.6,-4.0165903929398
42,1.2,-0.206735471807356
42,1.206,-0.208160276460028
42,1.212,-0.209587221199511
42,1.218,-0.211016498065948
42,1.224,-0.212448299523166
42,1.23,-0.213882818627854
42,1.236,-0.215320249199922
42,1.242,-0.21676078599423
42,1.248,-0.218204624874022
42,1.254,-0.219651962986216
42,1.26,-0.22110299893892
42,1.266,-0.222557932981336
42,1.272,-0.224016967186398
42,1.278,-0.225480305636372
42,1.284,-0.226948154611723
42,1.29,-0.228420722783538
42,1.296,-0.229898221409826
42,1.302,-0.231380864535938
42,1.308,-0.232868869199517
42,1.314,-0.23436245564026
42,1.32,-0.235861847514817
42,1.326,-0.237367272117238
42,1.332,-0.238878960605308
42,1.338,-0.240397148233142
42,1.344,-0.241922074590488
42,1.35,-0.243453983849105
42,1.356,-0.244993125016695
42,1.362,-0.246539752198827
42,1.368,-0.24809412486934
42,1.374,-0.249656508149721
42,1.38,-0.251227173097998
42,1.386,-0.252806397007672
42,1.392,-0.254394463717317
42,1.398,-0.255991663931396
42,1.404,-0.257598295552989
42,1.41,-0.25921466402907
42,1.416,-0.260841082709067
42,1.422,-0.262477873217447
42,1.428,-0.264125365841105
42,1.434,-0.265783899932399
42,1.44,-0.267453824328739
42,1.446,-0.269135497789585
42,1.452,-0.270829289451924
42,1.458,-0.272535579305217
42,1.464,-0.274254758686914
42,1.47,-0.275987230799729
42,1.476,-0.277733411251895
42,1.482,-0.279493728621691
42,1.488,-0.281268625047672
42,1.494,-0.283058556846035
42,1.5,-0.284863995156698
42,1.506,-0.286685426619773
42,1.512,-0.288523354084159
42,1.518,-0.290378297350193
42,1.524,-0.292250793948259
42,1.53,-0.294141399955624
42,1.536,-0.296050690853612
42,1.542,-0.297979262427649
42,1.548,-0.299927731712685
42,1.554,-0.301896737986769
42,1.56,-0.303886943815667
42,1.566,-0.305899036151725
42,1.572,-0.307933727490188
42,1.578,-0.309991757086729
42,1.584,-0.312073892239793
42,1.59,-0.314180929641998
42,1.596,-0.316313696804922
42,1.602,-0.318473053561894
42,1.608,-0.320659893653909
42,1.614,-0.322875146403946
42,1.62,-0.32511977848555
42,1.626,-0.327394795791785
42,1.632,-0.329701245411274
42,1.638,-0.332040217718451
42,1.644,-0.334412848585696
42,1.65,-0.336820321725648
42,1.656,-0.33926387117257
42,1.662,-0.341744783912402
42,1.668,-0.344264402671742
42,1.674,-0.346824128877023
42,1.68,-0.349425425795822
42,1.686,-0.352069821873309
42,1.692,-0.354758914277898
42,1.698,-0.357494372671251
42,1.704,-0.360277943219063
42,1.71,-0.363111452860392
42,1.716,-0.365996813854837
42,1.722,-0.368936028628382
42,1.728,-0.371931194940656
42,1.734,-0.374984511398134
42,1.74,-0.378098283340053
42,1.746,-0.381274929126159
42,1.752,-0.384516986857842
42,1.758,-0.387827121567195
42,1.764,-0.391208132911546
42,1.77,-0.394662963414413
42,1.776,-0.398194707297662
42,1.782,-0.401806619953726
42,1.788,-0.405502128111351
42,1.794,-0.409284840753392
42,1.8,-0.413158560850758
42,1.806,-0.41712729798279
42,1.812,-0.421195281921222
42,1.818,-0.425366977262456
42,1.824,-0.429647099201346
42,1.83,-0.434040630549014
42,1.836,-0.438552840107735
42,1.842,-0.443189302527397
42,1.848,-0.447955919781196
42,1.854,-0.452858944412495
42,1.86,-0.457905004720999
42,1.866,-0.463101132074519
42,1.872,-0.468454790552768
42,1.878,-0.473973909152344
42,1.884,-0.479666916807574
42,1.89,-0.485542780510523
42,1.896,-0.491611046845732
42,1.902,-0.497881887291655
42,1.908,-0.504366147681714
42,1.914,-0.511075402264398
42,1.92,-0.518022012854254
42,1.926,-0.525219193625199
42,1.932,-0.532681082165069
42,1.938,-0.540422817487227
42,1.944,-0.548460625782401
42,1.95,-0.55681191479371
42,1.956,-0.565495377811723
42,1.962,-0.574531108416621
42,1.968,-0.583940727243917
42,1.974,-0.593747522221517
42,1.98,-0.603976603922905
42,1.986,-0.614655077908198
42,1.992,-0.625812236186726
42,1.998,-0.63747977023739
42,2.004,-0.649692008373738
42,2.01,-0.662486180647505
42,2.016,-0.67590271495723
42,2.022,-0.689985568579786
42,2.028,-0.704782599985673
42,2.034,-0.720345986551522
42,2.04,-0.736732694665289
42,2.046,-0.754005009755847
42,2.052,-0.772231134999023
42,2.058,-0.791485868891895
42,2.064,-0.811851373590519
42,2.07,-0.833418047925721
42,2.076,-0.856285521411667
42,2.082,-0.88056378842172
42,2.088,-0.90637450512176
42,2.094,-0.933852475841773
42,2.1,-0.963147360478047
42,2.106,-0.994425640431552
42,2.112,-1.02787288772706
42,2.118,-1.06369639060082
42,2.124,-1.10212819933962
42,2.13,-1.14342866893621
42,2.136,-1.18789059074192
42,2.142,-1.23584402443722
42,2.148,-1.28766196518011
42,2.154,-1.34376700984445
42,2.16,-1.40463922225422
42,2.166,-1.47082544209657
42,2.172,-1.54295033814711
42,2.178,-1.62172957670204
42,2.184,-1.70798556483088
42,2.19,-1.80266634080499
42,2.196,-1.9068683283794
42,2.202,-2.02186385795821
42,2.208,-2.14913460077603
42,2.214,-2.29041238326385
42,2.22,-2.44772927896137
42,2.226,-2.62347946188725
42,2.232,-2.82049612146538
42,2.238,-3.04214790181038
42,2.244,-3.29246102898151
42,2.25,-3.57627585132081
42,2.256,-3.8994504983504
42,2.262,-4.26913075579027
42,2.268,-4.69411587722799
42,2.274,-5.18536835106578
42,2.28,-5.7567483877965
42,2.286,-6.42611502328699
42,2.292,-7.21705553892139
42,2.298,-8.16175378890582
42,2.304,-9.3060637495877
42,2.31,-10.7192142677957
42,2.316,-12.5143165166844
42,2.322,-14.8979296477833
42,2.328,-18.31531765806
42,2.334,-24.0067494095391
42,2.34,-31.9730976418338
42,2.346,-23.0755802231339
42,2.352,-17.7779788646925
42,2.358,-14.5126238917833
42,2.364,-12.2038346801585
42,2.37,-10.4513995021585
42,2.376,-9.0650879097543
42,2.382,-7.93903199583606
42,2.388,-7.00765903171669
42,2.394,-6.2271196387272
42,2.4,-5.56638712252061
42,2.406,-5.00256212779676
42,2.412,-4.51819995418812
42,2.418,-4.0996898977604
42,2.424,-3.73621786849416
42,2.43,-3.41907060662528
42,2.436,-3.14114996319884
42,2.442,-2.89662220944247
42,2.448,-2.6806577007818
42,2.454,-2.48923320946995
42,2.46,-2.31897910292336
42,2.466,-2.16705947656352
42,2.472,-2.03107704223822
42,2.478,-1.90899695047114
42,2.484,-1.79908530596663
42,2.49,-1.69985922024365
42,2.496,-1.61004601008909
42,2.502,-1.52854970335621
42,2.508,-1.45442342176692
42,2.514,-1.38684651705829
42,2.52,-1.32510557065798
42,2.526,-1.26857854752424
42,2.532,-1.21672153541213
42,2.538,-1.16905761130799
42,2.544,-1.12516746416127
42,2.55,-1.08468147256395
42,2.556,-1.04727299161025
42,2.562,-1.01265264780556
42,2.568,-0.980563476881943
42,2.574,-0.950776768498795
42,2.58,-0.92308850545381
42,2.586,-0.897316304290885
42,2.592,-0.873296779930718
42,2.598,-0.850883269848279
42,2.604,-0.829943863922657
42,2.61,-0.810359694822083
42,2.616,-0.79202345100802
42,2.622,-0.774838080426024
42,2.628,-0.758715657922497
42,2.634,-0.743576393567814
42,2.64,-0.729347762524417
42,2.646,-0.715963739993551
42,2.652,-0.703364127203871
42,2.658,-0.691493956449054
42,2.664,-0.680302964904454
42,2.67,-0.669745128409677
42,2.676,-0.659778247637265
42,2.682,-0.650363580115032
42,2.688,-0.641465512460784
42,2.694,-0.633051267947532
42,2.7,-0.625090645166634
42,2.706,-0.617555784111955
42,2.712,-0.610420956484777
42,2.718,-0.603662377429136
42,2.724,-0.597258036260077
42,2.73,-0.591187544052018
42,2.736,-0.585431996217502
42,2.742,-0.579973848434909
42,2.748,-0.574796804481271
42,2.754,-0.569885714698499
42,2.76,-0.56522648397101
42,2.766,-0.560805988223202
42,2.772,-0.55661199855946
42,2.778,-0.552633112269084
42,2.784,-0.548858690005984
